employee_id,year,regular_pay,retro_pay,other_pay,ot_pay,injured_pay,detail_pay,quinn_pay,total_pay
12136,2014,84475.75,13178.38,3841.8,25071.69,0.0,46423.0,0.0,172990.62
10723,2013,75029.91,0.0,9318.37,50524.23,0.0,30627.0,7502.87,173002.38
103788,2016,82297.7,,5207.64,72372.52,,736.0,12393.44,173007.3
102934,2018,108641.36,1679.85,800.0,29498.51,,8785.0,23615.06,173019.78
10845,2015,104608.39,0.0,3066.61,39512.68,0.0,7308.0,18528.32,173024.0
107125,2016,82011.08,,800.0,22342.45,,61686.0,6200.44,173039.97
76078,2016,85614.47,,800.0,47613.98,627.21,38410.0,,173065.66
9969,2011,74932.8,0.0,6983.23,82745.54,0.0,0.0,8405.72,173067.29
11205,2017,103880.08,,800.0,22687.68,,30475.0,15233.55,173076.31
11220,2018,99632.56,,7028.88,43519.87,,,22905.95,173087.26
10280,2015,98860.29,0.0,800.0,64861.19,0.0,8572.0,0.0,173093.48
116134,2018,91622.78,,800.0,24003.89,,56672.0,,173098.67
10282,2011,94452.91,0.0,800.0,43554.6,0.0,21368.0,12962.02,173137.53
10509,2013,74109.35,0.0,800.0,25426.0,0.0,72893.0,0.0,173228.35
9568,2013,74742.42,0.0,19854.93,35698.9,0.0,33757.0,9175.4,173228.65
102285,2018,94427.85,,4276.57,66169.42,1389.15,6992.0,,173254.99
102371,2018,95810.09,,850.0,59029.83,,,17621.73,173311.65
108886,2021,123454.34,,800.0,18586.71,,,30505.15,173346.2
8641,2014,66692.99,10855.38,800.0,26906.88,25294.8,42833.0,0.0,173383.05
11465,2014,78101.04,10836.09,1050.71,29321.4,203.43,43347.0,10530.82,173390.49
11357,2016,95004.0,,10307.41,41401.45,,26680.0,,173392.86
126478,2017,82889.76,1778.42,800.0,29500.93,,48392.0,10043.96,173405.07
95166,2021,98691.41,,850.0,43072.28,6877.73,2990.0,20928.98,173410.4
98653,2014,65873.01,9867.08,850.0,22676.79,13668.98,47357.0,13163.63,173456.49
10249,2015,98860.29,0.0,800.0,20545.39,0.0,53269.0,0.0,173474.68
8734,2011,90815.76,0.0,6064.38,34145.62,0.0,29928.0,12528.58,173482.34
10092,2012,91513.14,0.0,3391.7,19924.5,0.0,49704.0,8949.46,173482.8
11640,2021,101130.2,,10838.39,27486.84,,23920.0,10113.17,173488.6
9223,2018,96275.69,,800.0,50202.78,,8510.0,17706.7,173495.17
9007,2016,90953.99,,9854.26,17212.25,,39008.0,16469.44,173497.94
86173,2021,120626.33,,5132.81,15349.63,,2332.0,30058.8,173499.57
8644,2014,90759.43,12222.58,8059.9,30633.34,481.24,31370.0,0.0,173526.49
8714,2012,92252.56,0.0,14157.84,30575.86,0.0,31936.0,4612.79,173535.05
10559,2017,97413.67,3430.66,4349.46,32743.36,,19044.0,16558.6,173539.75
106311,2021,92047.86,,800.0,16980.26,,45310.0,18409.42,173547.54
9774,2013,94577.84,0.0,6655.43,39360.97,0.0,32996.0,0.0,173590.24
11751,2013,138191.79,0.0,18147.27,0.0,0.0,0.0,17274.06,173613.12
11287,2013,138191.79,0.0,18147.27,0.0,0.0,0.0,17274.06,173613.12
131214,2018,86735.49,,850.0,62003.16,938.45,23092.0,,173619.1
11065,2016,93424.41,45363.49,800.0,34465.06,,,-423.47,173629.49
82861,2017,101905.68,,7835.68,21705.2,,23320.0,18867.48,173634.04
140344,2018,87473.14,,800.0,34401.46,,50968.0,,173642.6
10077,2012,101550.67,0.0,9121.09,52821.45,0.0,0.0,10154.95,173648.16
11406,2011,92252.55,0.0,5859.19,70384.04,0.0,0.0,5168.26,173664.04
10142,2015,76665.44,0.0,800.0,26903.37,0.0,61647.0,7666.41,173682.22
11831,2017,89081.43,5662.92,7343.56,35425.79,,21942.0,14229.46,173685.16
11452,2015,88106.12,0.0,850.0,47283.83,3438.71,34009.0,0.0,173687.66
10256,2012,92252.56,0.0,5859.19,64048.8,0.0,0.0,11531.78,173692.33
11739,2018,95943.1,,5136.61,54606.48,,368.0,17645.41,173699.6
10960,2016,40316.26,,7454.14,25238.7,46187.56,41768.0,12750.66,173715.32
9601,2017,101232.08,1440.04,800.0,4372.14,,65872.0,,173716.26
9033,2011,75302.49,0.0,11703.52,78279.19,0.0,0.0,8442.63,173727.83
10418,2018,110711.38,,800.0,62221.95,,,,173733.33
10601,2021,43208.9,,8248.8,55983.07,66293.12,,,173733.89
8971,2013,92252.55,0.0,10450.95,66430.71,0.0,0.0,4612.79,173747.0
157697,2021,81824.56,,800.0,49964.31,,41170.0,,173758.87
126508,2018,71980.4,,800.0,15318.34,17074.16,52210.0,16385.37,173768.27
12136,2015,88391.31,0.0,3300.88,41593.89,0.0,40498.0,0.0,173784.08
102679,2021,92146.43,,800.0,61307.54,3893.51,15640.0,,173787.48
11827,2015,101813.86,0.0,4352.96,23838.13,0.0,25817.0,17973.08,173795.03
140344,2021,93905.48,,800.0,49701.93,,10672.0,18781.2,173860.61
11413,2016,95004.0,,1650.0,27954.39,,49266.0,,173874.39
11170,2018,93621.66,,800.0,7182.78,,63664.0,8609.65,173878.09
11750,2017,93783.37,5453.37,6074.65,15246.78,,38456.0,14865.2,173879.37
95166,2017,91822.47,5256.44,850.0,41466.75,,34500.0,,173895.66
11119,2014,96202.33,15152.51,850.0,25985.1,929.8,22908.0,11877.07,173904.81
11744,2012,93193.45,0.0,9136.82,25261.94,0.0,35116.0,11234.79,173943.0
10259,2011,94640.52,0.0,13697.13,55002.76,0.0,0.0,10610.67,173951.08
96697,2018,117104.24,16859.89,800.0,17892.88,,,21300.44,173957.45
8319,2013,69798.29,0.0,800.0,39192.71,0.0,57155.0,7020.81,173966.81
10452,2014,141145.59,47.88,18671.15,0.0,0.0,0.0,14114.51,173979.13
83204,2021,113921.09,,3300.0,28685.9,,,28088.48,173995.47
7546,2017,91648.97,1606.38,10870.32,47880.4,558.22,6946.0,14509.98,174020.27
11676,2018,91357.04,,4359.36,47123.02,8275.52,,22905.95,174020.89
11255,2015,100306.09,0.0,7048.45,51510.42,0.0,617.0,14539.32,174021.28
8973,2012,69785.2,0.0,6603.18,15204.56,0.0,73714.0,8723.36,174030.3
10428,2015,88238.3,0.0,13990.31,4110.58,0.0,55030.0,12665.3,174034.49
11956,2011,68881.17,0.0,850.0,44679.16,504.63,51357.0,7777.47,174049.43
11699,2015,84639.26,0.0,850.0,45944.34,3855.58,38769.0,0.0,174058.18
11621,2015,104918.95,0.0,16810.64,33334.6,0.0,0.0,19006.82,174071.01
11889,2018,102653.04,,850.0,70400.28,,184.0,,174087.32
108602,2021,85429.93,,900.0,58987.41,4538.97,6256.0,17993.75,174106.06
9036,2017,91179.36,2215.49,12255.88,22994.16,,27416.0,18045.32,174106.21
80394,2012,104411.14,0.0,800.0,27997.29,0.0,35686.0,5218.23,174112.66
135946,2018,83994.65,,850.0,65874.99,3528.05,19872.0,,174119.69
116906,2014,77538.83,6333.89,808.09,34170.55,1720.49,38523.0,15059.8,174154.65
10748,2013,73402.42,0.0,11478.4,71663.64,0.0,10274.0,7340.45,174158.91
11669,2021,138071.91,,800.0,791.68,,,34517.87,174181.46
153098,2021,91743.32,,800.0,62930.44,,18722.0,,174195.76
11746,2018,103953.92,,850.0,18304.94,,51106.0,,174214.86
10732,2015,86106.32,0.0,1919.57,3753.89,0.0,70053.0,12408.81,174241.59
9386,2015,90906.23,0.0,13589.68,56845.23,0.0,0.0,12901.99,174243.13
10564,2011,107305.2,0.0,18147.27,0.0,29614.27,0.0,19181.33,174248.07
103561,2021,94125.78,,7159.86,19408.89,,34730.0,18825.08,174249.61
78456,2017,98836.74,5686.43,800.0,48356.06,,1961.0,18611.68,174251.91
96733,2017,76261.19,5232.72,3405.54,37529.05,12438.93,25392.0,14002.87,174262.3
102332,2017,87572.65,4634.57,3300.0,16684.4,,48116.0,13961.83,174269.45
8643,2014,90317.43,11259.6,980.98,21896.28,46.03,49770.0,0.0,174270.32
11461,2021,122979.63,,850.0,20364.49,,,30076.94,174271.06
80395,2011,94229.21,0.0,800.0,36358.73,0.0,32768.0,10125.66,174281.6
9748,2011,136919.5,0.0,18197.27,0.0,0.0,0.0,19181.33,174298.1
91894,2018,96477.75,,3794.95,56273.56,,,17755.29,174301.55
95148,2018,91898.67,,800.0,61361.89,,3358.0,16901.59,174320.15
8662,2017,113179.69,,9556.14,34631.71,,,16977.09,174344.63
8765,2014,100543.61,26210.76,9623.38,23397.0,0.0,2080.0,12490.97,174345.72
97189,2021,98656.67,,3032.74,70714.98,1071.71,920.0,,174396.1
8796,2013,68863.54,0.0,7645.74,31665.88,0.0,57580.0,8658.35,174413.51
88314,2017,87887.23,12443.95,10630.35,44395.22,,,19064.92,174421.67
9894,2015,99320.1,0.0,13184.73,16774.6,0.0,27159.0,17989.79,174428.22
12104,2014,83466.17,15930.79,800.0,36429.75,0.0,39510.0,-1696.85,174439.86
116743,2021,92867.89,,800.0,28114.46,,34086.0,18573.53,174441.88
53805,2017,88265.82,3418.71,3989.07,19803.21,,58972.0,,174448.81
11267,2015,119903.09,0.0,15575.81,16234.4,0.0,1100.0,21661.0,174474.3
11417,2016,86503.82,,800.0,12608.37,,61824.0,12750.66,174486.85
11596,2016,108360.98,,9751.61,32511.81,,3551.0,20317.66,174493.06
10597,2012,94640.52,0.0,8080.04,57649.86,0.0,2332.0,11830.13,174532.55
10566,2013,102520.25,0.0,8244.56,50679.46,0.0,368.0,12767.17,174579.44
11267,2016,120122.34,,16019.09,13897.32,,2035.0,22523.15,174596.9
9018,2013,154328.84,0.0,20278.95,0.0,0.0,0.0,0.0,174607.79
10054,2014,80031.38,11068.54,10518.01,6132.77,0.0,56060.0,10809.83,174620.53
99721,2017,87572.64,6334.46,1800.0,31295.14,20.02,30176.0,17445.67,174643.93
157658,2021,82109.34,,800.0,54998.38,992.26,19136.0,16620.46,174656.44
91889,2021,105304.5,,11774.11,57607.23,,,,174685.84
8679,2015,98860.29,0.0,800.0,6794.03,0.0,68243.0,0.0,174697.32
93828,2021,103541.12,,6456.45,31465.69,,7360.0,25885.29,174708.55
11744,2011,89770.58,0.0,6469.33,37639.16,0.0,28284.0,12554.47,174717.54
102346,2018,95817.0,,850.0,35330.58,,42734.0,,174731.58
116235,2018,79652.06,,800.0,54621.01,11198.47,28474.0,,174745.54
102399,2017,91822.47,3878.39,4136.27,17235.36,,57684.0,,174756.49
10560,2017,97303.53,,11162.24,38187.79,10168.57,1855.0,16085.35,174762.48
10528,2014,99234.06,25090.65,9341.74,25135.43,0.0,572.0,15423.53,174797.41
11739,2017,91476.09,6735.07,2934.37,59113.66,,,14546.83,174806.02
11670,2021,101164.08,,3300.0,43237.96,,1840.0,25291.09,174833.13
11130,2018,101963.39,17350.3,800.0,10032.71,18400.13,5512.0,20790.08,174848.61
86197,2021,103795.68,,6035.08,38014.7,848.46,,26161.01,174854.93
10543,2014,109793.82,26903.53,3510.66,7168.45,0.0,10580.0,16920.96,174877.42
11128,2016,94144.24,,850.0,40839.43,,39054.0,,174887.67
9960,2018,104735.78,,14857.68,44467.2,,10902.0,,174962.66
131223,2018,87597.02,,800.0,61314.63,,9200.0,16111.79,175023.44
9031,2014,75302.5,0.0,11753.52,28415.34,0.0,50173.0,9412.91,175057.27
11521,2016,102299.58,,2153.02,29539.85,,22525.0,18603.84,175121.29
10399,2021,96469.45,,8378.48,47993.47,2496.45,,19793.0,175130.85
11904,2012,92514.9,0.0,4119.34,27665.48,0.0,39548.0,11289.33,175137.05
11824,2018,93218.3,,800.0,63979.42,,,17155.3,175153.02
131198,2017,84709.1,1941.97,1300.0,35360.24,,38364.0,13494.53,175169.84
9789,2016,97677.85,,14943.44,4866.98,,57684.0,,175172.27
76156,2018,100162.38,,800.0,68343.23,1824.03,4048.0,,175177.64
11103,2017,103013.69,4160.9,8911.33,39061.08,,4232.0,15799.31,175178.31
11425,2016,103929.15,,2731.07,52941.08,,,15589.34,175190.64
98665,2017,99672.04,,800.0,39284.47,,16748.0,18688.41,175192.92
11742,2018,102211.2,,800.0,53387.6,,,18799.17,175197.97
51562,2021,99323.4,,800.0,23682.39,19833.86,8268.0,23296.81,175204.46
11338,2014,77749.66,6764.01,824.26,5945.59,3902.84,69546.0,10485.14,175217.5
11206,2018,103121.23,,3128.12,19173.28,,49818.0,,175240.63
148284,2021,91370.76,,800.0,49861.85,,33212.0,,175244.61
11638,2021,113716.76,,15192.68,46372.5,,,,175281.94
102339,2018,94625.74,,800.0,72553.31,,7314.0,,175293.05
9789,2015,98638.01,0.0,11714.44,5928.97,0.0,59031.0,0.0,175312.42
10146,2018,99632.56,,15422.44,37398.85,,,22905.95,175359.8
103632,2017,84709.1,1257.32,800.0,14529.03,154.02,60444.0,13494.53,175388.0
153111,2021,79711.68,,850.0,16019.88,12072.52,66746.0,,175400.08
108886,2016,104722.54,,800.0,19897.72,,30846.0,19191.83,175458.09
102676,2018,89144.92,,800.0,17602.76,,51520.0,16400.73,175468.41
10127,2017,93265.92,2121.23,6227.81,29969.74,,29164.0,14742.08,175490.78
11303,2017,100626.08,6701.04,3300.0,64886.87,,,,175513.99
11698,2014,78101.04,11422.97,3611.04,30394.77,0.0,41462.0,10530.82,175522.64
91910,2018,111110.35,19082.68,3303.45,19113.97,,3180.0,19741.84,175532.29
120944,2018,88781.82,,800.0,34123.24,,35512.0,16318.94,175536.0
8644,2015,99310.29,0.0,6959.89,22889.24,0.0,46393.0,0.0,175552.42
11579,2021,125687.06,,800.0,3471.32,,15476.0,30172.5,175606.88
9021,2012,106564.0,0.0,6104.09,43975.71,0.0,5668.0,13320.71,175632.51
9039,2016,121919.91,,800.0,22646.87,,7686.0,22582.04,175634.82
11521,2015,102353.67,0.0,800.0,28482.33,0.0,26202.0,17808.88,175646.88
99715,2011,69701.19,0.0,800.0,39806.59,0.0,57541.0,7814.53,175663.31
11342,2015,105016.48,400.65,800.0,37070.68,0.0,13915.0,18474.0,175676.81
10131,2016,111118.15,19181.02,800.0,12321.44,,11978.0,20282.01,175680.62
78213,2021,102420.86,,4493.23,21269.8,,21896.0,25605.44,175685.33
113407,2021,91040.01,,800.0,36850.46,330.75,37536.0,9137.19,175694.41
10743,2011,91623.43,0.0,2484.67,41554.3,0.0,27444.0,12592.48,175698.88
9736,2015,112658.87,0.0,14066.73,28565.15,0.0,0.0,20408.86,175699.61
131263,2018,87673.94,,850.0,50940.52,,36248.0,,175712.46
164608,2018,87673.94,,850.0,50940.52,,36248.0,,175712.46
173500,2018,87673.94,,850.0,50940.52,,36248.0,,175712.46
9557,2011,73935.02,0.0,800.0,38318.29,0.0,62673.0,0.0,175726.31
9969,2012,73402.42,0.0,11572.18,83413.55,0.0,0.0,7340.45,175728.6
80394,2014,107848.94,25267.8,858.22,15250.36,0.0,19882.0,6638.97,175746.29
88741,2017,90207.67,5475.35,5714.73,31352.55,,43010.0,,175760.3
10183,2021,113716.76,,17191.63,44859.99,,,,175768.38
92298,2017,101369.94,,850.0,28142.56,,26606.0,18806.62,175775.12
10518,2016,64364.88,,20063.03,23662.08,43234.51,4293.0,20175.04,175792.54
99822,2015,80017.58,0.0,3632.2,17109.31,0.0,63160.0,11898.38,175817.47
11183,2021,103135.75,,13577.01,30744.63,1508.39,736.0,26161.01,175862.79
11954,2018,,7299.29,17338.01,,127162.57,,24067.46,175867.33
108892,2021,119552.51,,850.0,18855.12,,7632.0,28990.14,175879.77
86764,2016,82318.82,,800.0,20012.84,,60444.0,12332.06,175907.72
11452,2016,94574.12,,850.0,45675.11,,34822.0,,175921.23
102383,2021,95015.42,,3300.0,55314.56,,12880.0,9501.54,176011.52
55390,2015,82004.78,0.0,3695.34,24426.91,0.0,51016.0,14881.71,176024.74
11733,2015,104918.95,0.0,8721.85,43377.24,0.0,0.0,19006.82,176024.86
8691,2014,81817.24,10016.1,800.0,7997.56,402.12,63941.0,11051.08,176025.1
8662,2014,100782.26,23930.11,4668.66,34115.76,0.0,0.0,12555.53,176052.32
10164,2014,79959.32,10595.38,1854.14,5237.29,0.0,67655.0,10791.01,176092.14
11953,2017,90436.19,11394.23,800.0,31393.22,,24058.0,18030.07,176111.71
10511,2012,92846.85,0.0,10033.51,63984.98,0.0,0.0,9284.69,176150.03
11675,2015,88494.84,0.0,850.0,37530.07,0.0,49279.0,0.0,176153.91
10443,2014,81817.24,11205.65,8580.36,1281.05,0.0,62225.0,11051.08,176160.38
10845,2012,93855.52,0.0,9790.69,49172.32,0.0,12096.0,11289.33,176203.86
11948,2021,118279.64,,800.0,30349.86,2612.43,,24165.22,176207.15
81372,2021,93059.48,,900.0,34585.05,,29072.0,18612.0,176228.53
106708,2013,68070.26,0.0,850.0,48262.19,246.81,58813.0,0.0,176242.26
11891,2014,84475.75,11811.54,850.0,33681.4,0.0,45435.0,0.0,176253.69
10547,2016,89232.92,,8925.41,36429.56,,28658.0,13023.59,176269.48
99780,2016,78322.82,,800.0,29718.85,7724.33,59708.0,,176274.0
102191,2021,98661.76,,800.0,76864.21,,,,176325.97
11456,2018,99632.56,,8808.56,45005.44,,,22905.95,176352.51
10574,2016,90622.41,,800.0,32216.5,,39560.0,13162.37,176361.28
10739,2015,104119.7,0.0,2665.97,50397.96,0.0,352.0,18826.55,176362.18
10955,2011,70777.95,0.0,800.0,44382.87,0.0,60422.0,0.0,176382.82
157622,2021,83276.09,,800.0,37019.88,,38640.0,16655.36,176391.33
11632,2017,103896.58,12267.72,5428.49,54802.34,,,,176395.13
11332,2012,92252.56,0.0,11235.81,36154.49,0.0,27528.0,9225.19,176396.05
153140,2021,89819.35,,800.0,45475.48,,31832.0,8474.62,176401.45
148267,2021,88393.97,,800.0,48727.04,3390.23,16744.0,18356.66,176411.9
9707,2013,70240.29,0.0,7782.58,20208.4,0.0,71121.0,7065.25,176417.52
10128,2013,90046.97,0.0,2479.81,67794.9,0.0,4880.0,11256.05,176457.73
75658,2017,101882.4,,4501.42,51183.71,,,18893.45,176460.98
11358,2013,75302.5,0.0,10049.84,82405.66,0.0,1184.0,7530.12,176472.12
103784,2021,99048.76,,9220.31,43371.56,4185.16,,20646.65,176472.44
11519,2018,101835.34,,800.0,64073.55,375.86,,9399.59,176484.34
9019,2021,38748.1,,15353.29,9046.96,62215.28,41032.0,10096.55,176492.18
102676,2017,86140.97,4237.35,800.0,21541.98,,50048.0,13728.19,176496.49
9386,2016,90622.41,,13971.84,58751.39,,,13162.37,176508.01
103749,2017,87044.45,4405.19,2356.08,46049.48,,19320.0,17345.58,176520.78
10547,2018,94858.9,,6358.06,13931.45,,43930.0,17446.31,176524.72
103611,2021,102987.59,,5965.19,46976.47,,,20597.39,176526.64
10739,2014,93624.27,29340.32,6761.63,30101.13,0.0,2156.0,14547.6,176530.95
103732,2018,94383.68,,800.0,58427.64,,1196.0,21723.99,176531.31
11417,2015,83644.53,0.0,800.0,5123.43,0.0,74922.0,12064.84,176554.8
135946,2021,95174.72,,850.0,17153.75,,63388.0,,176566.47
11634,2013,89546.01,0.0,9729.58,30761.41,0.0,35376.0,11193.46,176606.46
99715,2012,69196.58,0.0,800.0,31939.03,504.62,67199.0,6970.34,176609.57
10509,2018,99910.46,,15581.02,56779.66,,,4378.77,176649.91
148301,2021,91784.2,,800.0,38301.74,,27416.0,18356.66,176658.6
10745,2017,100701.6,2128.99,850.0,39861.17,,33120.0,,176661.76
9298,2015,99310.29,0.0,6486.0,58694.78,0.0,12195.0,0.0,176686.07
12266,2016,88758.54,,800.0,15146.78,,71990.0,,176695.32
10543,2015,124142.19,0.0,5727.69,15732.07,0.0,8852.0,22245.91,176699.86
11385,2015,104918.95,0.0,7990.9,47321.52,0.0,1272.0,15205.47,176708.84
11399,2018,99890.06,,7318.73,26279.92,372.5,38502.0,4348.59,176711.8
9675,2017,107599.31,,5668.74,24585.1,,22737.0,16140.15,176730.3
11425,2015,101593.92,0.0,1943.68,58474.59,0.0,0.0,14732.43,176744.62
11713,2021,98517.34,,800.0,31848.3,,20976.0,24629.3,176770.94
11596,2015,104918.95,0.0,4554.4,33799.39,0.0,14509.0,19006.82,176788.56
80395,2012,93265.43,0.0,800.0,36634.46,0.0,37084.0,9031.62,176815.51
11831,2018,94208.63,,10057.45,37392.88,,17848.0,17326.84,176833.8
99734,2016,85218.19,44827.0,850.0,31027.17,,,14932.22,176854.58
9997,2015,90656.26,0.0,800.0,38396.51,0.0,34062.0,12956.19,176870.96
110929,2018,87977.28,,3591.25,58280.14,,10856.0,16176.86,176881.53
8652,2021,108515.52,,10665.06,35812.41,,21896.0,,176888.99
10092,2011,92015.67,0.0,800.0,36109.49,0.0,37940.0,10036.4,176901.56
11623,2021,100091.59,,3108.27,39685.02,,9016.0,25023.04,176923.92
10582,2017,92332.7,2179.79,850.0,24273.05,,42734.0,14597.79,176967.33
9705,2018,99632.56,,15037.44,43996.71,,,18324.9,176991.61
10145,2015,94760.35,0.0,1804.36,39663.9,0.0,40765.0,0.0,176993.61
91927,2012,69701.2,0.0,800.0,27346.1,0.0,72186.0,6970.34,177003.64
80413,2017,91040.03,12676.37,12015.12,46745.84,,,14532.11,177009.47
11953,2015,82004.78,0.0,800.0,40033.64,0.0,39328.0,14881.71,177048.13
10517,2018,29856.24,12742.21,10200.29,8448.43,84953.41,5247.0,25613.8,177061.38
9966,2014,92732.88,11030.99,800.0,20306.36,0.0,39937.0,12274.16,177081.39
116225,2021,96025.58,,850.0,6943.51,,63664.0,9602.55,177085.64
11210,2015,87324.67,0.0,4262.05,33705.37,0.0,51831.0,0.0,177123.09
91903,2015,104710.8,0.0,850.0,18096.15,0.0,34963.0,18522.65,177142.6
11618,2013,69651.28,0.0,800.0,6456.27,0.0,100280.0,0.0,177187.55
10154,2012,91704.48,0.0,12003.72,37226.3,0.0,24816.0,11463.27,177213.77
11200,2015,82004.78,0.0,800.0,25458.78,0.0,54108.0,14881.71,177253.27
9938,2016,84969.56,,11180.88,27845.14,,40664.0,12597.13,177256.71
12255,2014,84312.3,19047.74,4493.63,33241.71,0.0,24368.0,11809.05,177272.43
9750,2011,73402.42,0.0,11096.26,56213.77,0.0,28336.0,8229.47,177277.92
11195,2018,78276.4,,8363.64,46377.96,21356.16,,22905.95,177280.11
12122,2015,109354.03,0.0,4598.14,27080.65,0.0,36267.0,0.0,177299.82
11623,2016,84024.39,,850.0,26641.63,,50186.0,15603.28,177305.3
10732,2014,79959.32,10499.04,800.0,3538.41,0.0,71744.0,10791.01,177331.78
9914,2014,75302.5,0.0,8636.91,61813.07,0.0,27845.0,3765.19,177362.67
131200,2017,84328.87,1717.59,800.0,26077.7,131.27,50876.0,13437.49,177368.92
107106,2015,82004.78,0.0,6952.6,53405.55,0.0,29024.0,5982.58,177369.51
10965,2021,127051.86,,5449.17,18788.94,574.9,,25525.56,177390.43
102955,2017,88265.82,3900.57,1850.0,48792.74,,34592.0,,177401.13
11751,2014,141145.59,0.0,18671.15,0.0,0.0,0.0,17643.29,177460.03
11742,2017,94129.1,13599.75,4155.09,49184.04,,,16395.79,177463.77
9298,2016,99564.67,,4854.68,68956.57,,4094.0,,177469.92
10395,2014,90317.43,13639.22,8646.85,20056.24,0.0,44823.0,0.0,177482.74
9750,2013,75302.5,0.0,11703.52,82960.43,0.0,0.0,7530.12,177496.57
10722,2013,104178.88,0.0,4382.63,32797.9,0.0,25728.0,10417.94,177505.35
144429,2021,87516.37,,800.0,52998.11,4382.49,13432.0,18379.61,177508.58
10727,2017,118391.91,,1871.42,57263.29,,,,177526.62
95142,2016,85689.5,,3901.89,32515.06,,55430.0,,177536.45
10529,2015,115575.81,0.0,4930.64,40320.16,0.0,0.0,16749.76,177576.37
11810,2018,114222.39,26458.63,850.0,10592.36,,424.0,25044.09,177591.47
91932,2017,87887.23,11858.84,800.0,49744.1,,8280.0,19036.46,177606.63
10256,2011,92252.55,0.0,4189.46,68242.88,0.0,0.0,12924.08,177608.97
11982,2021,106642.47,,4693.99,66299.02,,,,177635.48
11906,2017,88567.51,9986.09,7301.04,36102.94,,21528.0,14151.24,177636.82
10876,2018,103511.2,,6733.66,48595.73,,,18799.17,177639.76
11419,2017,118117.32,,800.0,29320.96,,29418.0,,177656.28
10415,2014,100782.26,23289.51,10740.43,25644.14,0.0,1512.0,15694.53,177662.87
8944,2012,103415.63,0.0,800.0,27586.49,0.0,32936.0,12926.9,177665.02
8944,2011,99567.1,0.0,5854.56,26770.83,0.0,31857.0,13646.51,177696.0
11610,2013,92252.55,0.0,6644.06,62899.75,0.0,4368.0,11531.78,177696.14
10441,2016,99122.67,,800.0,12229.85,,65550.0,,177702.52
9804,2012,75302.5,0.0,10340.58,32268.68,0.0,50380.0,9412.91,177704.67
7546,2018,94741.53,,7993.83,44802.55,,12788.0,17424.87,177750.78
11685,2014,75302.5,0.0,800.0,51325.21,0.0,40927.0,9412.91,177767.62
86201,2011,88684.57,0.0,9304.0,64684.21,0.0,2664.0,12436.32,177773.1
10813,2017,91146.21,4969.62,800.0,3552.72,,62836.0,14470.58,177775.13
10070,2011,75302.49,0.0,3575.88,68311.25,0.0,20038.0,10549.33,177776.95
10890,2018,93621.66,,800.0,7987.85,,58190.0,17219.06,177818.57
12208,2014,82350.88,12468.05,5564.46,73749.91,63.08,3636.0,0.0,177832.38
12122,2014,97682.54,22267.08,4528.29,26504.95,578.99,24616.0,1680.43,177858.28
12015,2015,82477.28,0.0,3715.34,41262.56,0.0,35458.0,14950.64,177863.82
9032,2015,98860.29,0.0,800.0,34842.75,0.0,43366.0,0.0,177869.04
103611,2018,91567.17,,4940.91,36022.73,,28520.0,16840.73,177891.54
11634,2015,104339.36,0.0,903.03,24526.42,0.0,29691.0,18438.36,177898.17
11634,2016,107308.14,,4158.0,21807.81,,25016.0,19619.31,177909.26
10543,2016,124474.26,,4980.86,15598.26,,9735.0,23131.42,177919.8
11241,2012,74279.83,0.0,2128.55,33979.84,0.0,58341.0,9193.67,177922.89
8973,2011,69701.19,0.0,800.0,29754.89,0.0,67924.0,9764.77,177944.85
9505,2012,104119.42,0.0,6506.77,31722.14,0.0,22650.0,13014.93,178013.26
10164,2015,85636.75,0.0,5740.26,6516.3,0.0,67781.0,12361.81,178036.12
10397,2017,93180.42,1954.69,850.0,7770.48,,59570.0,14733.53,178059.12
12030,2021,106190.5,,800.0,8921.47,,62192.0,,178103.97
99825,2016,82383.86,,4900.56,45614.16,,29808.0,15398.24,178104.82
11614,2016,86465.71,49534.73,3627.97,23241.14,,,15250.48,178120.03
10593,2016,108731.36,,8741.16,39648.3,,901.0,20109.59,178131.41
9914,2013,75302.5,0.0,9659.1,60406.35,0.0,29020.0,3765.19,178153.14
9768,2018,95760.07,,800.0,22091.22,,41906.0,17629.39,178186.68
9601,2018,103549.73,,800.0,60959.73,,12880.0,,178189.46
9389,2015,115575.81,0.0,4880.64,40985.85,0.0,0.0,16749.76,178192.06
106317,2014,78101.04,7689.81,832.35,35318.87,0.0,41129.0,15139.61,178210.68
10799,2018,73551.05,,2890.69,15430.78,20070.61,44758.0,21523.86,178224.99
54335,2017,76016.53,2308.33,800.0,15268.37,14273.78,55614.0,13961.83,178242.84
103771,2018,91567.17,,4072.74,19534.88,,54648.0,8420.35,178243.14
10532,2016,99122.67,,12554.76,66567.43,,,,178244.86
11358,2021,104644.14,,11691.53,25587.19,,10166.0,26161.01,178249.87
99715,2013,69798.29,0.0,800.0,38056.66,0.0,62592.0,7020.81,178267.76
116885,2017,88265.82,3218.91,1800.0,27080.54,,57914.0,,178279.27
10309,2012,92252.56,0.0,10450.95,46688.63,0.0,19680.0,9225.19,178297.33
9774,2016,119999.34,,10975.08,20063.9,2211.97,25069.0,,178319.29
11814,2018,106405.69,,4654.54,67272.26,,,,178332.49
10796,2021,121909.96,,800.0,22525.99,,8904.0,24199.46,178339.41
106708,2018,68109.8,,850.0,32487.27,25954.1,50968.0,,178369.17
